name,rating,text
Bothy Glasgow,5,"I went here for the Burns night with a friend and it was a spectacular evening, the atmosphere was wonderful, the staff were really good and attentive.

The food was great but not to the standard I would have expected for a higher end restaurant. I loved the haggis, neeps and tatties though the ham hock & lentil soup was just OK. The cranachan cheesecake was quite nice. My friend loved her salmon starter though felt the sticky toffee pudding was a bit heavy. She also thought the haggis was delicious.

The whisky flight was very good value for money considering the price of the bottles, I had the Isles one and would recommend it. We also had a few bottles of red wine, the cheaper ones tasted better than the more expensive bottle.

I'd definitely go back but would try other options on the menu along with another whisky flight 😀"
Bothy Glasgow,4,"I feel this is a place that rests on their laurels and could use some rejuvenation. The food mains were good, but somewhat salty on the sides and veg. The service was definitely lacking in promptness. Our mains came out nearly 1.5h after arriving (we had starters)."
Bothy Glasgow,4,"It’s a lovely restaurant area and the staff are very pleasant. The menu has several vegetarian and vegan 🌱 options which is great, but I think the quality of those courses is probably a bit below the meat dishes.
Sunday roast is good."
Bothy Glasgow,5,"Really friendly staff, really fancy and tasty food. All arrived quickly. Really nice renovation since was last here. Definitely recommend. Is a little pricey but it’s definitely worth it as a treat as it reflects in the food and decor."
Bothy Glasgow,5,"This is the first time we have visited for many years after tonight’s meal I really can’t understand why we waited so long! Everything was lovely and from my point of view nearly everything was Gluten Free. This is because they create their own sauces and reduce to thicken to enhance the flavour rather than add flour. The menu has game meat on the menu. I had smoked duck starter followed by venison ( see photos). Then my ultimate treat Gluten Free sticky toffee pudding. Our next visit will be soon, no way am I going to leave a long gap like last time 😎"
Gloriosa,4,"We have been many times to Gloriosa and always really enjoyed the food and general atmosphere. We have come with friends or just ourselves and like the mediterranean sharing plates. When we went most recently we got seated beside the front door which kept hitting us with wind and banging. The service was bad - while the small plates came fairly fast, we waited ages for the bigger plates (with no drinks as another wasn’t offered). We noticed that after the table next to us paid, the girl was waiting for her friend to use the bathroom to leave and she got told she had to move and couldn’t sit to wait, so she had to stand awkwardly between tables. The food was good but not as amazing as usual. The focaccia is amazing and I liked the eggs and panna cotta. But the clams were full of sand, the cavolo so salty it was inedible so that dish was way too expensive for what it was. The artichokes were ok but not incredible. I hope it was just a one-off but we were disappointed overall. We will definitely try again."
Gloriosa,5,"Our first time here and this is one of the best meals I have had for a while. Delicious, fresh, seasonal and well executed.

There was lots on the menu we wanted to try. We will have to come back to try some more dishes.

Favourites for me were the artichoke and the cacio e pepe. The red cabbage also. Oh and all of the rest 😅

It was a little pricy but I think it was worth it."
Gloriosa,5,Superb menu and drinks list: really imaginative. Everything was beautifully cooked. The fish was outstanding and the vegetable dishes very flavoursome. The plates are not really small/sharing plates but are all quite big: 2 per person is more than enough.  Very nice candlelit ambience.
Gloriosa,5,"This is the second time me and my partner have come here. It's a treat for us usually as we like to try many of the dishes and splurge. Its reasonably priced for the quality of the food. The food is delicious, beautiful, local and great recipes that you wouldn't find anywhere else. Staff are lovely, drinks are fab!"
Gloriosa,5,"Very delicious, everything fresh and seasonal and the best focaccia I have tried Bit on the expensive side but def worth it!"
Six by Nico Finnieston,5,"Fabulous experience sampling The Mad Hatter's Tea Party menu. When each course is served it's expertly explained by serving staff and accompanied by a little theatre.

Absolutely delicious food served in beautifully decorated surroundings. I have read some reviews indicating that the tables are extremely close together. This is true but we didn't find it overly intrusive. Overall a fantastic experience."
Six by Nico Finnieston,5,"Visited here as a treat as it is a bit pricier than some of the local restaurants, but I've wanted to go for a while, and honestly it didn't disappoint. The restaurant is small and usually fully booked, so getting a walk in is unlikely. The staff are attentive and polite without being overbearing. The Thai fusion menu was the theme when we went, the food portions are small, but it is a tasting menu, you are there for the experience, not to get stuffed full. I thought the food was delicious and creative with lots of different elements making up each dish. Being a bit of a fussy/limited eater I wanted to try foods I wouldn't normally eat, and the pumpkin spring roll gave me a whole new appreciation I didn't know was possible for pumpkin. I normally don't eat fish either, but the pan seared bass has completely changed my mind. If you want something a bit different to treat yourself, with a friendly and relaxed atmosphere, then definitely try this place."
Six by Nico Finnieston,5,"Thoroughly enjoyed our dinner here. All 6 courses were very tasty, and we thought the wine tasting was fab. Took around 2 hours but did not feel like that at all!"
Six by Nico Finnieston,3,"I love the idea of Six by Nico. But if you aren’t keen on one or two courses it feels expensive for the rest of the meal.

Dishes were well cooked, albeit not very hot, but well presented and full of interesting flavors.  I don’t like service change included on the bill, (although it’s optional) nor the charity donation."
Six by Nico Finnieston,5,"Great experience!
I came here with my family and had a great time. The service was fantastic, the vibe was very happy and excited and the food was good.
The dishes were very creative, interesting to look at tasty.
We all had the matching wines which paired very well. There was a matching cocktail for your first drink which was a nice change as well.

Tasting menu, matching wines, 4x extra cocktail and 2x extra snack course was around £360 for 4 of us.

Had a great time with my family but don't have any intentions coming back for a while, not sure why, just left a little underwhelmed by the flavours."
Ubiquitous Chip,5,"My main is less inspiring — ricotta and chestnut croquettes. The powder gives the sprouts a tempura-like crispness. The base of the squash puree is cold, though, and the rocket garnish miserably flaccid. The croquettes themselves are floury — overwhelmingly so. One is pleasant; two is a chore."
Ubiquitous Chip,5,Amazing decor.  Great drinks and menu.  Loved having a vegetarian tasting menu.  Wish they advised we needed to specify if we wanted a tasting menu when making our reservation.  Glad they were able to accommodate.  Time in between courses was a bit long.  Looking forward to coming back.
Ubiquitous Chip,5,We had the taster menu with the wine flight. The food and wine were a great match and made the evening great. Service was friendly and good.
Ubiquitous Chip,5,"Definitely the place for a fancy occasion, it's otherwise a bit too pricey for a casual meal. But the service and atmosphere are sublime.

Their selection of ice wines are incredible, and the food overall were delicious. They looked small but were actually very filling!"
Ubiquitous Chip,5,"The inside of The Ubiquitous Chip is worth the trip alone, so incredibly stunning. This is a must! Food & wine is awesome, service was really great! So glad we got a reservation here, added a great experience to our trip!"
Ka Pao Glasgow,5,"Outstanding.  My general rule is if I do not understand the menu items, I do not eat at the restaurant.  This place is one of the few exceptions.  It was chosen by my friend at the recommendation of a local.  The menu is unique and contains many flavor profiles and items that I have never experienced.  We trusted the chef and went with the sharing menu.  The chef is a real artist who put together robust flavors of seemingly strange or unknown ingredients that really complemented each other.  Dont overthink it.  Have a little faith and try these unique creations.  This is New York, LA, Vegas, Paris quality food in Glasgow.  Plenty of food and reasonably priced."
Ka Pao Glasgow,5,"Omg the food is amazing! I can be a bit nervous about trying new foods but virtually every dish (my group basically passed around every dish we ordered so we could all try it) was amazing! The oyster mushrooms in particular were delicious. The staff were so lovely and patient. The entire setup of the restaurant is so pretty.

My one complaint would be that I hated paying £4 for a glass bottle of coca-cola 🤣 but honestly everything was so lovely. I'll definitely be back."
Ka Pao Glasgow,5,"So glad to have come across this restaurant! I love the concept; which is to a order small selection to share (great if you’re not feeling too hungry and if you want to sample multiple dishes). Definitely recommend the fried chicken, which was so crispy outside and juicy inside, the curries were spot on and deserts were amazing. The staff was great at explaining everything and was very quick to serve us. Definitely would love to come back here again to sample out other items on the menu! 🥰"
Ka Pao Glasgow,5,"So many dishes too choose from & reasonably priced. I went with my brother and we shared 3 dishes each, which is the optimal amount.

Service was very kind & attentive to our table."
Ka Pao Glasgow,5,"""Ventured into the heart of Glasgow's West End to discover Ka Pao, and it's safe to say, this place left an impression! Nestled in a prime location, it boasts a spacious interior with a welcoming atmosphere.

The staff here are aces – speedy and ever-helpful, they make you feel right at home. And let's talk cocktails – they don't disappoint!

Now, onto the grub. For a starter, I tried the salt and Szechuan pepper oyster mushrooms with pickled mooli (vg). It was an explosion of flavors! The mushrooms were perfectly crispy on the outside, tender inside, and that soy lime sauce? A symphony of tastes in every bite.

I wondered if the main course could match up, and I went for the hispi cabbage with cashew nut butter and sriracha. The butter was a delight, melting into the cabbage, but the sriracha had a bit too much swagger, making the dish a tad on the salty side.

For dessert, I wrapped up with the coconut pandan and mango calamansi. It was a tropical paradise on a plate! Nutty flavors danced with the freshness of mango, and it was an absolute delight.

With an experience like this, there's no doubt – I'll be back for more!"
The Butchershop,5,"One of the bests restaurants I have been to. I reserved seats online before coming for a family of 4...The ambience was great...warm cosy feeling. The waiter who attended to us was fantastic in his approach and very professional. Appetizer came very quickly and main meal followed in good time. You could see attention to detail from the way the food was presented. There was a kids menu with a 3 course meal for 10pounds....which I thought was very good and filling for the kids. My steak and the Mrs were perfect. No complaints whatsoever. I have now received offers from them for a Tomahawk Thursday and look I just have to go back. In all, we spent £125 for all our meals which was made up of £20 of the kids meal. So that gives an idea of what it cost both adults for their meal. No wine bottles..just a glass."
The Butchershop,5,"A large group of us came to The Butchershop for dinner. Our friend, who got married that weekend, had recommended this place as he frequents it with his (now) wife!

It was superb. The wine was incredible, the food came out at perfect temperatures, and the wait staff was attentive and accommodating. We did stay back for an after-dinner drink; we moved over to the bar area so they can seat another reservation. I had an Old-Fashioned and it was made perfectly!

I have to say, their onion rings are delicious!!! There's also vegetarian and gluten free options available, which is lovely!"
The Butchershop,5,Amazing atmosphere and staff were amazing? Kendall was serving us and was superb!
The Butchershop,3,"We were looking forward to our meal at the Butchershop but it was really disappointing. We had ribeye steaks with chips, some sides and dessert. All I can say that the food was edible but didn’t justify £150. Even the chips lacked flavour, and my rare medium steak was hard to chew. I don’t know if we got unlucky for ordering a la carte on a Tuesday? We won't be returning."
The Butchershop,5,"Amazing restaurant with fabulous food. The black pudding scotch egg was one of the best starters I've ever had... just delicious.  The steaks were cooked to perfection, with a choice of sauces and sides.  Desserts very tasty.  All in all a great experience.  My new favourite restaurant."
Stravaigin,4,"Excellent place. Even though I didn't know you had to make a reservation, they seated us at the bar area and served great food. Selection was limited because they had a ""busy weekend"" and was out of steak and some other assorted menu items. I had the haggis to start and pork belly as a main. Superb!"
Stravaigin,5,"After a brisk walk through Kelvin Park we arrived at Stravaigin, the Cellar. We were seated after my partner managed to smash a glass through careless control over her hand bag. We were presented with menus and I chose the Haggis Neaps and Tatties which came as three equal sized portions with sesame seeds. I followed this with steak, chips and pepper corn sauce. The waiter checked back on us a few times which was a nice touch. The desert was a small meringue with a sorbet and so apple shavings???
We had coffee, paid the bill and thanked the waiter.
This is a nice place to eat in a busy local venue."
Stravaigin,5,"Great atmosphere, I went in the Christmas time and the restaurant was super cute all covered by lights. The food was ok and the staff was super friendly."
Stravaigin,2,"This restaurant was highly recommended, we came but didn't book a table, we were seated behind the bar and we understood because it was our mistake, but the waiters bypassed us and ignored us, they always left somewhere, we couldn't even call anyone . When it came time to eat, no one informed us that the food we ordered would be so spicy, the menu did not say so. The mussels were peppered with jalapeño, which was not mentioned on the menu, and the curry prawns were super spicy. When we reported this to the waiter, he said that we should have warned him and he would have brought us yogurt to reduce the burning sensation, this is very funny, we didn’t  expect this, we expected everything, but not this response. The atmosphere was very good, but the evening was completely ruined."
Stravaigin,5,"Had a fab meal today for Sunday lunch! Felt like royalty and the food was outstanding!
The staff were so attentive especially Ilaeira and Morven, kitchen staff went the full hog and beef roast was just so tender, not sure how they achieve such excellence in taste and flavour but everything was cooked to perfection. Cocktails were also top notch especially the espresso martini! Could have had more if we had more time. Really enjoyed sitting by the cosy fireplace and was nice to be accompanied by a few waggy tails next to us. Really was ant least 5 stars all round, keep being authentic and original!"
Porter & Rye,5,"Every bite of food was so good. Ask the staff which cut to try, they won't steer you wrong. They were very attentive and accommodating. Very cool atmos except for the large painting in the center. Definitely ask about it, though."
Porter & Rye,5,"Nice quiet and warm atmosphere, even on Valentine’s Day. Food was stellar, servers very friendly and attentive. Always explaining dishes and gave us a few recommendations for drinks etc. For what you get it’s priced well. It’s like a better Millar & Carter"
Porter & Rye,5,"Great place for dinner. Great atmosphere and great food. The starters or small plates were excellent, much better than what you might expect from a steak restaurant. The pigeon was great and very well cooked. Could easily do small plate tapas style rather than have steak.

The steaks were excellent too and a decent size. Peppercorn sauce was quite creamy, more to my wife’s liking, I like a bit more peppery heat but it was still tasty.

The carrots side was excellent, you could really taste the difference between the different types of carrot.

I thought the brownie was a bit dry and couldn’t really taste the maple or bacon flavours from the menu but it was decent enough. My wife’s baked Alaska was fantastic.

The do great inventive cocktails too.

I would definitely go back for a quality meal in Glasgow."
Porter & Rye,5,"My husband and I came here for dinner one night of our honeymoon in Scotland. The waitstaff were so pleasant, and they took the time to make little gestures like complimentary glasses of Prosecco before dinner and a “Congratulations on your honeymoon” display with our dessert.

Our waitress patiently answered all of our questions, and she took the time to talk to the chef when I, as a picky eater, wanted one of the desserts without half of its ingredients, and they figured out how to make a version I could happily eat.

The steak was cooked as we ordered, and my husband enjoyed his drinks. The dessert was good, maybe not great, but we were there for the main meal, and that exceeded what we were looking for."
Porter & Rye,5,"The food was amazing, the sides were big portions

The bread & butter was the best we have ever had

The desserts were so enjoyable

The staff went way beyond with their kindness compared to any other restaurant we have been to"
La Lanterna West End,4,"The La Lanterna brand is held in lofty esteem in Glasgows culinary circles so I had high hopes in trying a fairly affordable lunch deal.

The restaurant itself is quite small and decorated with a simple Mediterranean charm. Bright and airy it feels intimate and upmarket. Location on Great Western Road is a nice compromise between Central and Byres Road.

The food was hearty and flavourful. Rich tomato, fresh and wholesome. At £17.95 for two courses it was good value too.

However, if coming again I would opt for an evening meal as it just felt like it wasn’t in full flow and more going through the motions. The warm up if you will. Missing the X factor of a little buzz or exceptional service to elevate it to a full five star experience on this occasion. Quasi!!!"
La Lanterna West End,5,"Another great meal, every single plate brought out was perfectly set and tasted fantastic. Can't wait to go back again. Staff very professional and lovely."
La Lanterna West End,5,"Was recommended to come here by one of the owners daughters a few years ago- finally made it and what a delight! Squeezed us in on a busy Saturday night and were attentive as friendly. Food is delicious, I love lasagne and this is up there with the best I’ve had!"
La Lanterna West End,5,"Been here twice and both times were 10/10 for the food, service, atmosphere and just everything in general. Definitely my favourite restaurant to dine in the west end. Came today for my 21st birthday and the staff were lovely and very accommodating. The starter, main and dessert I had were total perfection and the drinks were great also, especially the strawberry margarita 🤩"
La Lanterna West End,5,"First time visit and it didn’t disappoint. The restaurant was quiet on a Monday lunchtime. The staff were lovely and took us through the various menus on offer. The food was delicious especially the prawn salad. The wine of the month was very drinkable.
Thanks to Penelope for the great service."
Eighty Eight,5,"We had a wonderful meal at this small but cozy restaurant. The food was excellent - bold and full flavours. We love a sharing concept and had 10 plates in total for our group of four. The plates came out at a steady pace, we never felt rushed. Small but good wine selection. The staff was exceptionally friendly and welcoming. We went to other, more expensive restaurants in Glasgow but this was by far our favorite. We spent 245 pounds which included 3 bottles of wine - a very fair price. Absolutely recommend this spot, we will definitely visit again next time we're in the area."
Eighty Eight,5,"This is a lovely little place in the West End of Glasgow. It does small menus and small plates, but everything that comes out of the small kitchen is delicious. Service is friendly and informed. Booking is essential.
We went on a pasta special menu evening."
Eighty Eight,5,Incredible coffee and even better pastries! They have the most gorgeous cups and the atmosphere is really cosy! I personally loved that you were offered a choice of single origin for your coffee and the menu included tasting notes to help you choose. I am keen to return to try out their selections of wine one evening!
Eighty Eight,5,"A new Gem for us.  We have walked by 88 numerous times and always said - looks great we have to try it.  We did - WOW - amazing.  Extremely impressed.   Superb food, flavors out of this world.  Amazing wines by the glass - probably the best wines by the glass I have had in Glasgow - if going by price definitely the best.

Lovely staff, it was quite being a Tuesday right after New Years and we got to chat to the very talented chef and lovely hostess.  Very nice people who love their job.

We will be back to try the cocktail bar and to eat at the restaurant again."
Eighty Eight,4,"Almost a five! The formula is spot on - buzzing vibe, interesting menu, dare to try something different, great staff (even if they are the victim of their own success). 'Small plates in a small restaurant' - yes, a bit on the cramped side. Food was interesting and generally excellent. Not quite sure about all the wine pairings. Reasonable value. Bottom line, absolutely would recommend and look forward to returning."
One Restaurant,5,"Very delicious food and drinks. Quick, modern, and friendly and helpful staff."
One Restaurant,5,"Had afternoon tea today with 3 friends. Food was lovely both choice and amount. Our server Grace  was so attentive and nothing was a bother too her, lovely girl. Setting spacious and very clean. We have been before for afternoon tea and would recommend to anyone for lovely time."
One Restaurant,2,The food was lovely but the service was bad. Had to go and ask for our orders to be taken then again a half hour later to ask where the meal was. When it finally arrived it was delicious but we were too hurried then to really enjoy it.
One Restaurant,5,God food god servive nice and friendly staff. Sorry for my bad England
One Restaurant,3,The food was nice enough but the staff were not very well informed about the food and drink on offer so we're not very helpful when it came to answering questions.
Red Onion,5,"Been meaning to eat here for several years, having tried the food at a BBC Good Food exhibition. My wife's lactose intolerance was a non-issue. We had the pre-theatre fixed price menu (she had the dairy-free version, including a banana fritter). Loads of choice, delicious food, and the service was terrific. The chef even dropped by our table to say hello. Next time we are visiting Glasgow we will definitely be back"
Red Onion,4,"A very cute place. They closed their full menu earlier than their hours indicated. We were able to order from apps and salads. The food was pretty good. It was all cooked well and served prettily. Bathrooms were clean. Service was minimal and mostly forgot us. I couldn't make eye contact with a server to save my life, so it was a pretty thirsty meal for me. Mostly just enjoyed the ambiance. I'd head somewhere else if I was choosing again."
Red Onion,5,"Food superb, one of the best gluten free / coeliac friendly menu options I seen
Staff were lovely &friendly and very attentive but not over bearing so
We would  definitely revisit next time we are in Glasgow"
Red Onion,4,"A lovely small restaurant tucked away on a quiet street close to the city centre. I had lunch with friends and we all enjoyed our food. The waitress went out of her way to accommodate what we wanted, which was a bit different to the usual order of courses. They have a good selection of wines by the glass   and wine to suit all budgets. We won't leave it so long until we go back again."
Red Onion,5,Beautiful restaurant. The food is absolutely delicious and it's a lovely atmosphere. Really great service even when busy.
La Lanterna,3,"Went for a valentine's night dinner, and despite the high praises I have heard about this restaurant, the experience was pretty lackluster. The dinner service was restricted to their set menu for Valentine's day and one could opt for a 2 course meal for 27.50 each or 3 course for 35 each.
My partner ordered a mains and a dessert sharing platter, and I went for a prawn starter and mains. The menu did not state that if you share the dessert platter it will cost extra and after we were reassured by the service staff that it wont be charged separately, when it came down to the billing time, there was an extra 7.5 quid added on top of our 27.50 each. There was also an added service charge, automatically added on top of that, both seems disingenuous to me. I don't mind paying service fee and having worked in the hospitality industry I will gladly hand tips to servers, but this was not acceptable. The extra charge for sharing dessert platter makes no sense, 'cos essentially my partner paid 35 quid for a bowl of pasta and 4 shot glasses worth of desserts.
We were told that the server did not know and she explained it to us incorrectly that it would be included in the price, and only after asking for clarification was one given to us. She also quickly went on to say that she would be happy to take off the service fee, as if doing us a favor while admitting to the fact that she gave us misinformation while taking the order. The whole situation left a bitter after taste, although the main course pasta was pretty good. The dessert platter portion wise was very disappointing especially considering the extra charge.
Food was decent, I liked my risotto but the whole billing experience did not leave me with a positive impression of the place."
La Lanterna,4,"My wife and I had chicken and mushroom risotto, lasagna, and calamari for a starter. The risotto and calamari were great. The lasagna was good, too, but the sauce perhaps a bit burnt, giving the lasagna a smokie taste. The servers were attentive even with the large number of guests and the atmosphere cozy."
La Lanterna,5,"I loved everything about this experience. The food was amazing, and the staff was friendly and knowledgeable. Plenty of options both food and drink. Clean restaurant and toilets.
Best tiramisu I've had."
La Lanterna,4,Great place for a bite to eat. They were able to squeeze us in at short notice. Bruschetta starter was really nice. Main was good but not outstanding.. Desert (homemade tiramisu) was really good. Service was friendly and not overbearing.
La Lanterna,5,"Since we were attending a concert,  we booked this restaurant about 3 months prior to our event and since there was 5 of us wanted to be guaranteed a table.

The menu choices were good, I went with the old classics however my friends all  chose different things and they all looked excellent and with empty plates at the end obviously tasted excellent 👌

Reasonable prices for the food and drinks we had.

Will definitely be back if I'm in Glasgow again. 😀"
Ardnamurchan Scottish Restaurant & Bar,5,"According to the recommendation on the Internet, I came to this restaurant for my lunch in Glasgow. This restaurant has a unique set menu during lunch time, two courses is £19.95, three courses is £22.95. Because I don't want to eat dessert, I just order a Oven Baked Lamb Stovies for starters and a Ardnamurchan Estate Braised Wild Venison Stew for mains. The starters - Lamb with a piece of cheddar cheese stewed very soft, and it's delicious with its tangy tomato flavor and baked aroma. The mains - venison stew is rich in side dishes, and the mushrooms and potatoes have a unique taste when paired with the venison. The only downside was that the venison wasn't tender enough, but that was the problem with the venison and not with the restaurant processing it poorly.

I also ordered an oyster, which cost £3. If ordered 6 oysters, it would be £15.  The oyster has a small size but absolutely fresh. Worth to try.

Overall, this restaurant serves very good food.  If you come to Glasgow, please come and try this restaurant!"
Ardnamurchan Scottish Restaurant & Bar,4,"If you are looking for authentic, hearty, well plated Scottish food look no further. It’s a showcase of local produce in an upscale and well dressed dining area.

Portions and menu can’t be faulted on this visit but the service felt a bit underwhelming for a special occasion but Im willing to bet that might just be a post Xmas hangover and an off night.

It’s maybe more formal than some other eateries but it hits all the right notes in culinary craft. A thoroughly satisfactory spot to impress your friends or visitors."
Ardnamurchan Scottish Restaurant & Bar,5,"We've been on vacation in Scotland for 10 days and while we've had some great meals,  this one topped them all!!  The Cullen Skink, to quote my Glaswegian born spouse was 'the best I've ever had'.  The fish & chips and the sirloin with peppercorn sauce were fantastic.   The sticky toffee pudding was superb!  The wine list is good.  The cocktails were lovely - try the Orange Chocolate Espresso Martini!  The service was outstanding - thank you Grier!"
Ardnamurchan Scottish Restaurant & Bar,4,"Staff was very nice and attentive!

Food: The scallops were super fresh and delicious! The goat cheese salad was also quite nice. The lambo shank wasn’t that great - the dried out broccoli was nice though. The best was the chestnut risotto and the sticky toffee pudding. Those two dishes I’d recommend in a heartbeat!"
Ardnamurchan Scottish Restaurant & Bar,4,"I asked for a medium rare steak, but I got medium well. I wasn't happy about it

It was my wifes birthday and the first time Scottish restaurant . It was a beautiful and very nice experience . The cocktails were nice
Espresso matini made my wife's day .

The fish soup was fantastic
Haggis was beautiful and earthy

My wife's venison was cooked to perfection

Sticky toffee pudding was to die for. However, there was a pitt of date in one of the bites.

In all, it was good"
Chaophraya,5,"I really enjoyed a fantastic meal here with excellent food of high quality. We ordered the set menu which was £43 per person. We got a very good mixture of starters, three main meals and rice, followed by a chocolate mousse for dessert.  The food was very very tasty. The building and restaurant area were exquisitely decorated all Thai themed."
Chaophraya,5,"This was my first time here.  The food was great, the atmosphere was relaxed, all the staff were nice. Will be visiting again.  We went for the 3 coarse lunch menu. With a couple of add on's prawn crackers and 2 egg fried rice to accompany our main dishes and 2 large wines we paid £84 for 2 people."
Chaophraya,5,"We stumbled upon Chaophraya while exploring Glasgow. It stands out as a gastronomic gem, offering the tastiest and most flavourful dishes we've ever had.

The authentic decor and vibes added an extra layer of enjoyment, creating an immersive experience that transported us to the heart of Asia. The genuine atmosphere complemented the outstanding culinary offerings.

Highly recommend for anyone seeking an unparalleled Asian dining experience that combines exceptional flavours with authentic ambiance."
Chaophraya,5,Got vouchers for Christmas last year and finally went. Good selection of food and reasonable prices. We got the sharing platter as a starter and it was delicious. Got the specials for our mains a bit disappointed that you had to order rice or noodles separately
Chaophraya,4,"The entrance and interior decor of the restaurant are quite splendid, creating a fantastic ambiance. Booking a table in advance over the phone is very convenient. The flavor of the dishes is comparable to Ting Thai in the West End, but the prices are 2-3 times higher. This Thai restaurant in Glasgow is the only one offering Mongo Sticky Rice with Coconut Milk and Pineapple Rice, adding a unique touch. Lamb curry was average, and the portion sizes are rather small. A service charge of 12.5% is applied, which falls in the mid-range. The staff is reasonably friendly."
Miller & Carter Glasgow,5,"Absolute quality, the food is phenomenal and service is second to none! Remember though…it is a steakhouse!!! The starter of sticky chipotle chicken is amazing, T-bone steak (medium/rare) is fantastic and apple crumble with custard is just excellent! Our server Ryan was extremely polite, helpful and very professional! The whole experience was amazing! 🌟 ⭐️ 💫"
